,AdjEM,AdjOE,AdjDE,AdjTempo,Season,TeamName,TeamID
1126,12.9336,106.89399999999999,93.9601,71.6581,2012,byu,1140
1127,11.1969,108.501,97.3038,68.9935,2013,byu,1140
1128,14.7544,114.713,99.9591,71.172,2014,byu,1140
1129,17.7947,119.35600000000001,101.56200000000001,69.7923,2015,byu,1140
1130,13.464,112.35799999999999,98.8938,73.4091,2016,byu,1140
1131,9.68343,109.066,99.3826,75.3079,2017,byu,1140
1132,10.967,109.04299999999999,98.0758,67.3485,2018,byu,1140
1133,7.82759,111.82,103.992,70.7947,2019,byu,1140
1134,11.3452,110.87,99.5253,66.9458,2002,creighton,1166
1135,18.3096,113.03,94.7202,68.4145,2003,creighton,1166
1136,10.5594,107.617,97.05799999999999,63.5485,2004,creighton,1166
1137,14.4361,114.766,100.33,63.1919,2005,creighton,1166
1138,13.4804,107.59299999999999,94.1128,62.3563,2006,creighton,1166
1139,19.1102,114.26700000000001,95.1571,62.2034,2007,creighton,1166
1140,12.175,110.227,98.0522,64.4725,2008,creighton,1166
1141,12.6959,111.803,99.1071,66.6646,2009,creighton,1166
1142,4.456119999999999,107.06299999999999,102.60700000000001,65.1422,2010,creighton,1166
1143,4.6249,106.539,101.914,63.3367,2011,creighton,1166
1144,17.0818,119.641,102.559,65.4893,2012,creighton,1166
1145,22.2247,119.389,97.1644,63.0944,2013,creighton,1166
1146,24.7882,125.70100000000001,100.913,63.9037,2014,creighton,1166
1147,8.55903,110.655,102.096,61.8263,2015,creighton,1166
1148,14.0678,112.38600000000001,98.3178,70.10600000000001,2016,creighton,1166
1149,19.5902,115.639,96.0487,70.8829,2017,creighton,1166
1150,17.2792,116.454,99.1744,70.8444,2018,creighton,1166
1151,13.4778,113.37799999999999,99.9005,68.4388,2019,creighton,1166
1152,11.2611,107.742,96.48100000000001,71.5405,2002,arizona st.,1113
1153,16.7407,113.116,96.3758,66.8633,2003,arizona st.,1113
1154,1.52099,107.249,105.728,68.7643,2004,arizona st.,1113
1155,11.0335,111.208,100.17399999999999,68.5172,2005,arizona st.,1113
1156,1.7616,104.29299999999999,102.531,64.3488,2006,arizona st.,1113
1157,1.22939,100.70299999999999,99.47399999999999,57.9763,2007,arizona st.,1113
1158,15.0174,110.561,95.5438,60.7725,2008,arizona st.,1113
1159,23.4381,117.682,94.244,58.5891,2009,arizona st.,1113
1160,16.094,110.088,93.9936,60.4148,2010,arizona st.,1113
1161,3.0256,103.48200000000001,100.45700000000001,62.9875,2011,arizona st.,1113
1162,-6.36479,99.9735,106.338,61.7959,2012,arizona st.,1113
1163,9.55609,107.44200000000001,97.8863,63.6642,2013,arizona st.,1113
1164,15.3941,110.175,94.7808,67.6129,2014,arizona st.,1113
1165,10.5388,109.36,98.8215,65.355,2015,arizona st.,1113
1166,8.77813,109.531,100.75299999999999,67.8477,2016,arizona st.,1113
1167,2.60372,111.844,109.24,69.8814,2017,arizona st.,1113
1168,14.714,117.65100000000001,102.93700000000001,71.5605,2018,arizona st.,1113
1169,11.2014,109.88600000000001,98.6844,70.56,2019,arizona st.,1113
1170,10.9749,112.182,101.20700000000001,68.7306,2002,ball st.,1123
1171,-0.126444,106.689,106.816,70.1456,2003,ball st.,1123
1172,1.72196,103.038,101.316,67.4137,2004,ball st.,1123
1173,6.538959999999999,108.884,102.345,65.8253,2005,ball st.,1123
1174,-3.49864,97.9562,101.455,62.8205,2006,ball st.,1123
1175,-5.00379,96.2137,101.21700000000001,62.626000000000005,2007,ball st.,1123
1176,-7.01107,95.6213,102.632,60.4732,2008,ball st.,1123
1177,-6.4569,94.8846,101.34100000000001,59.9904,2009,ball st.,1123
1178,-5.7121699999999995,93.9931,99.7053,61.623999999999995,2010,ball st.,1123
1179,-0.24985,102.36,102.61,64.0049,2011,ball st.,1123
1180,-2.56744,99.9042,102.47200000000001,61.589,2012,ball st.,1123
1181,-7.62735,99.3517,106.979,64.2577,2013,ball st.,1123
1182,-12.5167,96.3604,108.87700000000001,66.1024,2014,ball st.,1123
1183,-7.21305,100.189,107.402,63.3042,2015,ball st.,1123
1184,0.542081,102.89399999999999,102.352,65.2389,2016,ball st.,1123
1185,-0.471208,104.729,105.2,70.83,2017,ball st.,1123
1186,-0.309988,103.571,103.881,69.8897,2018,ball st.,1123
1187,4.07198,102.40899999999999,98.3372,70.2177,2019,ball st.,1123
1188,10.933,106.4,95.4668,62.9324,2002,utah st.,1429
1189,6.73911,106.86,100.12100000000001,61.232,2003,utah st.,1429
1190,15.2032,115.84,100.63600000000001,58.063,2004,utah st.,1429
1191,20.2874,116.735,96.4473,61.3897,2005,utah st.,1429
1192,11.7478,113.98,102.23200000000001,60.7302,2006,utah st.,1429
1193,8.08204,111.40299999999999,103.321,62.9605,2007,utah st.,1429
1194,5.70688,115.111,109.404,62.0925,2008,utah st.,1429
1195,15.293,117.04,101.74700000000001,59.522,2009,utah st.,1429
1196,21.2893,116.361,95.0722,59.4224,2010,utah st.,1429
1197,20.1997,110.413,90.2135,62.8424,2011,utah st.,1429
1198,3.34806,107.711,104.363,59.5807,2012,utah st.,1429
1199,5.8032900000000005,109.695,103.891,59.9468,2013,utah st.,1429
1200,4.56684,109.37899999999999,104.81200000000001,62.3839,2014,utah st.,1429
1201,4.51037,107.09,102.58,63.1771,2015,utah st.,1429
1202,3.06593,110.97200000000001,107.906,66.9474,2016,utah st.,1429
1203,2.21124,106.77600000000001,104.565,66.4613,2017,utah st.,1429
1204,2.66336,107.554,104.89,66.783,2018,utah st.,1429
1205,16.6564,113.115,96.4583,67.8638,2019,utah st.,1429
1206,10.8511,108.19,97.3391,69.059,2002,wyoming,1461
1207,6.81953,107.939,101.12,67.9739,2003,wyoming,1461
1208,4.67053,104.484,99.8136,68.2696,2004,wyoming,1461
1209,4.784680000000001,105.064,100.279,68.8339,2005,wyoming,1461
1210,2.04089,99.2089,97.16799999999999,68.0019,2006,wyoming,1461
1211,3.00989,108.689,105.679,68.3997,2007,wyoming,1461
1212,-3.0556099999999997,100.664,103.72,68.0034,2008,wyoming,1461
1213,3.7120800000000003,107.4,103.68799999999999,68.8961,2009,wyoming,1461
1214,-7.01805,97.2988,104.31700000000001,69.685,2010,wyoming,1461
1215,-4.98726,98.0691,103.056,66.4235,2011,wyoming,1461
1216,10.1473,102.76700000000001,92.6193,58.6834,2012,wyoming,1461
1217,8.372910000000001,103.87899999999999,95.5058,58.7486,2013,wyoming,1461
1218,5.78775,106.041,100.25299999999999,59.2981,2014,wyoming,1461
1219,6.40364,104.478,98.0741,58.648,2015,wyoming,1461
1220,-0.28386999999999996,108.177,108.461,64.5978,2016,wyoming,1461
1221,1.34305,103.402,102.059,73.4579,2017,wyoming,1461
1222,5.11463,105.921,100.807,73.5044,2018,wyoming,1461
1223,-13.6495,95.0829,108.73200000000001,68.3346,2019,wyoming,1461
1224,10.7173,106.03200000000001,95.3145,63.0568,2002,unc wilmington,1423
1225,14.4278,108.916,94.4886,64.3593,2003,unc wilmington,1423
1226,3.73198,98.2089,94.4769,60.1105,2004,unc wilmington,1423
1227,0.5525720000000001,100.01899999999999,99.46600000000001,62.7853,2005,unc wilmington,1423
1228,14.7547,105.965,91.2105,62.4796,2006,unc wilmington,1423
1229,-6.778160000000001,99.5216,106.3,65.1096,2007,unc wilmington,1423
1230,0.464197,108.104,107.64,65.8517,2008,unc wilmington,1423
1231,-15.0739,98.5244,113.598,70.0129,2009,unc wilmington,1423
1232,-3.90384,98.3701,102.274,67.4074,2010,unc wilmington,1423
1233,-4.37416,101.009,105.383,62.1977,2011,unc wilmington,1423
1234,-6.390630000000001,100.219,106.61,65.1236,2012,unc wilmington,1423
1235,-12.0264,96.8929,108.919,64.5015,2013,unc wilmington,1423
1236,-9.87609,95.4954,105.37100000000001,62.4506,2014,unc wilmington,1423
1237,-0.589734,100.723,101.31200000000001,67.0247,2015,unc wilmington,1423
1238,9.25855,110.051,100.792,70.1618,2016,unc wilmington,1423
1239,12.3867,117.706,105.319,70.0795,2017,unc wilmington,1423
1240,-7.582110000000001,104.544,112.126,71.9462,2018,unc wilmington,1423
1241,-9.042589999999999,105.397,114.439,69.2046,2019,unc wilmington,1423
1242,10.3718,109.109,98.7367,65.7087,2002,louisiana tech,1256
1243,-2.7612200000000002,101.685,104.446,67.7035,2003,louisiana tech,1256
1244,3.7240599999999997,102.214,98.4895,65.3383,2004,louisiana tech,1256
1245,1.1160299999999999,102.465,101.34899999999999,67.3716,2005,louisiana tech,1256
1246,8.24659,101.565,93.3185,64.3057,2006,louisiana tech,1256
1247,-3.8038199999999995,99.7474,103.551,65.2793,2007,louisiana tech,1256
1248,-19.0075,93.1921,112.2,62.5439,2008,louisiana tech,1256
1249,0.21952399999999997,101.059,100.839,61.881,2009,louisiana tech,1256
1250,7.049110000000001,106.15899999999999,99.1101,67.2967,2010,louisiana tech,1256
1251,-6.687469999999999,95.0733,101.76100000000001,65.9392,2011,louisiana tech,1256
1252,-2.4990799999999997,100.882,103.381,66.7544,2012,louisiana tech,1256
1253,8.34506,102.105,93.7604,68.1754,2013,louisiana tech,1256
1254,14.9348,109.375,94.4401,69.3112,2014,louisiana tech,1256
1255,8.80124,107.45100000000001,98.6495,66.8857,2015,louisiana tech,1256
1256,0.7538819999999999,104.65899999999999,103.905,71.0179,2016,louisiana tech,1256
1257,7.002619999999999,107.9,100.898,68.4339,2017,louisiana tech,1256
1258,1.20717,106.931,105.723,67.3459,2018,louisiana tech,1256
1259,2.95692,104.823,101.866,65.348,2019,louisiana tech,1256
1260,10.3606,106.815,96.454,69.7602,2002,san diego st.,1361
1261,6.97353,110.37299999999999,103.399,66.5455,2003,san diego st.,1361
1262,4.77217,104.755,99.9828,67.203,2004,san diego st.,1361
1263,0.517666,105.70700000000001,105.19,66.4877,2005,san diego st.,1361
1264,13.0107,111.97,98.9596,65.6456,2006,san diego st.,1361
1265,9.108830000000001,104.074,94.9651,68.3513,2007,san diego st.,1361
1266,9.11087,105.48,96.3687,63.5347,2008,san diego st.,1361
1267,16.4968,109.819,93.3221,60.946999999999996,2009,san diego st.,1361
1268,17.3175,111.49,94.1721,62.9348,2010,san diego st.,1361
1269,25.6096,113.834,88.2242,62.8786,2011,san diego st.,1361
1270,12.4935,107.25399999999999,94.7608,65.1097,2012,san diego st.,1361
1271,18.5799,107.70700000000001,89.1276,64.8362,2013,san diego st.,1361
1272,19.8236,109.055,89.2312,62.8054,2014,san diego st.,1361
1273,16.2186,104.40100000000001,88.1829,59.9465,2015,san diego st.,1361
1274,14.0944,104.47200000000001,90.3774,64.7287,2016,san diego st.,1361
1275,8.94029,103.90299999999999,94.9629,64.868,2017,san diego st.,1361
1276,14.1504,111.286,97.1358,68.6523,2018,san diego st.,1361
1277,5.043419999999999,103.852,98.8084,66.5755,2019,san diego st.,1361
1278,10.2439,109.516,99.2719,69.027,2002,boston college,1130
1279,13.3094,117.913,104.603,67.911,2003,boston college,1130
1280,14.6068,110.115,95.5084,63.1579,2004,boston college,1130
1281,18.0519,113.859,95.8068,64.2996,2005,boston college,1130
1282,18.1943,118.48,100.286,61.3466,2006,boston college,1130
1283,15.9057,117.0,101.094,63.8331,2007,boston college,1130
1284,6.1342099999999995,108.69,102.555,63.6198,2008,boston college,1130
1285,12.1159,113.37799999999999,101.26299999999999,64.7471,2009,boston college,1130
1286,10.9456,110.456,99.5104,63.7051,2010,boston college,1130
1287,11.8497,116.39399999999999,104.544,63.0239,2011,boston college,1130
1288,-8.60483,95.3083,103.913,63.0253,2012,boston college,1130
1289,6.0385,109.874,103.836,61.9464,2013,boston college,1130
1290,2.39845,113.845,111.447,61.4523,2014,boston college,1130
1291,5.430219999999999,107.30799999999999,101.87700000000001,63.1031,2015,boston college,1130
1292,-6.0490900000000005,94.8508,100.9,66.6479,2016,boston college,1130
1293,0.421257,104.325,103.904,71.0404,2017,boston college,1130
1294,10.716,113.834,103.118,70.1484,2018,boston college,1130
1295,5.30315,107.64200000000001,102.338,67.2369,2019,boston college,1130
1296,10.0396,110.565,100.525,70.2026,2002,georgia tech,1210
1297,13.6113,107.696,94.085,69.0609,2003,georgia tech,1210
1298,24.8537,114.16,89.3063,69.8395,2004,georgia tech,1210
1299,20.3479,109.089,88.7409,69.1369,2005,georgia tech,1210
1300,7.001460000000001,104.63,97.6281,67.9917,2006,georgia tech,1210
1301,19.7464,116.887,97.1408,67.0238,2007,georgia tech,1210
1302,13.1658,114.274,101.10799999999999,67.967,2008,georgia tech,1210
1303,6.881639999999999,100.06200000000001,93.1801,69.8153,2009,georgia tech,1210
1304,18.0357,108.99700000000001,90.9613,67.9549,2010,georgia tech,1210
1305,6.03377,101.54700000000001,95.5129,68.2243,2011,georgia tech,1210
1306,-0.647019,98.2412,98.8882,61.4907,2012,georgia tech,1210
1307,6.38221,99.7456,93.3634,64.4381,2013,georgia tech,1210
1308,5.1432199999999995,104.35,99.2063,64.5369,2014,georgia tech,1210
1309,7.420439999999999,103.03399999999999,95.6135,63.4182,2015,georgia tech,1210
1310,12.5257,112.551,100.025,67.1515,2016,georgia tech,1210
1311,8.3684,99.0095,90.6411,67.8728,2017,georgia tech,1210
1312,5.0252099999999995,103.961,98.9358,66.1029,2018,georgia tech,1210
1313,5.9415,101.936,95.9947,66.7161,2019,georgia tech,1210
1314,9.593210000000001,107.66,98.0668,63.1683,2002,uc santa barbara,1364
1315,6.35061,104.899,98.5487,61.2877,2003,uc santa barbara,1364
1316,3.7275300000000002,101.667,97.9395,63.4679,2004,uc santa barbara,1364
1317,-5.21761,96.37299999999999,101.59100000000001,60.9181,2005,uc santa barbara,1364
1318,-0.9299290000000001,102.134,103.06299999999999,61.56,2006,uc santa barbara,1364
1319,0.817476,105.189,104.37200000000001,62.9902,2007,uc santa barbara,1364
1320,5.3623199999999995,102.381,97.0189,64.3511,2008,uc santa barbara,1364
1321,0.0362603,99.4894,99.4531,64.318,2009,uc santa barbara,1364
1322,2.37748,100.038,97.6604,66.0756,2010,uc santa barbara,1364
1323,4.10161,103.50299999999999,99.4018,64.4276,2011,uc santa barbara,1364
1324,6.59355,110.008,103.414,62.773999999999994,2012,uc santa barbara,1364
1325,-3.79984,98.9664,102.766,61.9129,2013,uc santa barbara,1364
1326,6.50889,110.331,103.822,62.3379,2014,uc santa barbara,1364
1327,6.45597,108.363,101.90700000000001,62.0098,2015,uc santa barbara,1364
1328,7.72877,107.069,99.3399,66.6704,2016,uc santa barbara,1364
1329,-18.1434,91.3316,109.475,64.0291,2017,uc santa barbara,1364
1330,4.68981,111.90899999999999,107.219,66.6292,2018,uc santa barbara,1364
1331,-0.797084,105.167,105.964,64.6062,2019,uc santa barbara,1364
1332,9.52547,106.712,97.1866,71.4525,2002,south florida,1378
1333,4.76152,101.58200000000001,96.82,67.9684,2003,south florida,1378
1334,-4.91892,99.3889,104.30799999999999,63.8918,2004,south florida,1378
1335,3.1802,103.175,99.9951,66.6532,2005,south florida,1378
1336,-1.07489,95.3902,96.4651,61.2855,2006,south florida,1378
1337,0.713997,101.796,101.08200000000001,64.7825,2007,south florida,1378
1338,5.06504,107.044,101.979,62.7589,2008,south florida,1378
1339,2.2361400000000002,101.09899999999999,98.8631,60.1953,2009,south florida,1378
1340,11.3107,108.141,96.83,63.2455,2010,south florida,1378
1341,3.4209,103.016,99.5947,61.4364,2011,south florida,1378
1342,11.4773,102.792,91.3144,57.9277,2012,south florida,1378
1343,2.5232200000000002,102.17399999999999,99.65100000000001,58.0554,2013,south florida,1378
1344,-2.3039,101.796,104.09899999999999,64.0576,2014,south florida,1378
1345,-8.69086,98.9278,107.619,63.3948,2015,south florida,1378
1346,-6.59743,97.9789,104.57600000000001,66.6528,2016,south florida,1378
1347,-11.1718,96.4854,107.65700000000001,68.6323,2017,south florida,1378
1348,-10.4093,99.1473,109.557,64.5035,2018,south florida,1378
1349,5.07787,102.439,97.3611,67.1392,2019,south florida,1378
1350,9.28117,101.956,92.6749,68.7905,2002,st. john's,1385
1351,9.0482,105.40799999999999,96.3601,66.9934,2003,st. john's,1385
1352,-4.81464,98.09700000000001,102.912,65.3351,2004,st. john's,1385
1353,5.29905,101.22399999999999,95.9246,66.455,2005,st. john's,1385
1354,5.167730000000001,97.3136,92.1459,62.0577,2006,st. john's,1385
1355,3.45526,103.223,99.7678,63.4003,2007,st. john's,1385
1356,2.0171200000000002,98.2567,96.2396,63.1832,2008,st. john's,1385
1357,3.9317800000000003,102.323,98.3914,64.3214,2009,st. john's,1385
1358,12.1417,105.76899999999999,93.6272,63.8149,2010,st. john's,1385
1359,16.8263,110.49600000000001,93.6698,66.3588,2011,st. john's,1385
1360,0.812775,103.411,102.598,65.4338,2012,st. john's,1385
1361,6.257999999999999,100.36200000000001,94.1037,65.5001,2013,st. john's,1385
1362,15.2252,108.775,93.5497,66.4947,2014,st. john's,1385
1363,14.3233,110.125,95.8018,66.1943,2015,st. john's,1385
1364,-5.31482,97.0555,102.37,72.0267,2016,st. john's,1385
1365,6.52153,109.15299999999999,102.631,73.1847,2017,st. john's,1385
1366,10.0876,106.67299999999999,96.5856,69.2813,2018,st. john's,1385
1367,8.73784,109.78200000000001,101.044,70.5516,2019,st. john's,1385
1368,8.64692,103.978,95.3315,60.8721,2002,richmond,1350
1369,7.7319,102.348,94.6164,62.1741,2003,richmond,1350
1370,15.0585,104.896,89.8371,62.8739,2004,richmond,1350
1371,0.204421,103.944,103.74,65.9899,2005,richmond,1350
1372,-7.726789999999999,93.4462,101.17299999999999,54.7707,2006,richmond,1350
1373,-11.7358,99.3231,111.059,58.6826,2007,richmond,1350
1374,0.899993,101.09899999999999,100.199,60.8051,2008,richmond,1350
1375,4.99861,106.53200000000001,101.53399999999999,62.9107,2009,richmond,1350
1376,15.2274,108.10799999999999,92.8809,62.1031,2010,richmond,1350
1377,15.5729,111.00299999999999,95.4298,63.1619,2011,richmond,1350
1378,6.06762,108.91799999999999,102.85,62.0833,2012,richmond,1350
1379,8.03565,110.48299999999999,102.448,61.4135,2013,richmond,1350
1380,7.87949,104.78,96.90100000000001,62.0818,2014,richmond,1350
1381,12.245,108.48,96.2354,60.8358,2015,richmond,1350
1382,7.423589999999999,113.27799999999999,105.854,67.9974,2016,richmond,1350
1383,7.10248,108.771,101.669,69.0438,2017,richmond,1350
1384,-0.797251,107.65,108.447,67.91199999999999,2018,richmond,1350
1385,-3.2358599999999997,106.881,110.117,65.8734,2019,richmond,1350
1386,8.62493,116.44200000000001,107.81700000000001,70.9686,2002,st. bonaventure,1382
1387,8.3802,112.928,104.54799999999999,71.3771,2003,st. bonaventure,1382
1388,-9.28675,100.249,109.535,69.4538,2004,st. bonaventure,1382
1389,-21.3039,92.5892,113.89299999999999,68.0094,2005,st. bonaventure,1382
1390,-7.27499,100.14,107.415,67.1273,2006,st. bonaventure,1382
1391,-15.0409,98.58,113.62100000000001,67.4449,2007,st. bonaventure,1382
1392,-5.74831,104.43299999999999,110.182,64.1605,2008,st. bonaventure,1382
1393,-2.30242,98.1725,100.475,69.4702,2009,st. bonaventure,1382
1394,3.4789,105.854,102.375,66.2854,2010,st. bonaventure,1382
1395,2.4599599999999997,106.413,103.95299999999999,63.1484,2011,st. bonaventure,1382
1396,11.5887,110.13799999999999,98.5497,62.409,2012,st. bonaventure,1382
1397,4.53371,109.66799999999999,105.134,64.3738,2013,st. bonaventure,1382
1398,8.74082,110.759,102.01799999999999,66.0401,2014,st. bonaventure,1382
1399,5.40415,104.90100000000001,99.4965,64.1737,2015,st. bonaventure,1382
1400,9.2243,113.50299999999999,104.279,67.9141,2016,st. bonaventure,1382
1401,7.279610000000001,109.014,101.734,68.6349,2017,st. bonaventure,1382
1402,11.1954,112.288,101.09299999999999,69.2408,2018,st. bonaventure,1382
1403,5.2317800000000005,102.213,96.9808,64.0103,2019,st. bonaventure,1382
1404,8.38683,109.109,100.72200000000001,71.8283,2002,unlv,1424
1405,11.4864,108.416,96.9296,70.3588,2003,unlv,1424
1406,9.98586,110.351,100.365,69.1613,2004,unlv,1424
1407,6.7378,106.979,100.242,68.8433,2005,unlv,1424
1408,8.75537,105.35700000000001,96.6016,66.173,2006,unlv,1424
1409,15.6493,111.624,95.9746,64.7378,2007,unlv,1424
1410,13.6193,110.18299999999999,96.5636,63.0988,2008,unlv,1424
1411,12.0121,106.74600000000001,94.7334,64.61399999999999,2009,unlv,1424
1412,17.2431,109.859,92.6156,65.9121,2010,unlv,1424
1413,18.7696,110.321,91.5518,66.9325,2011,unlv,1424
1414,16.0655,109.975,93.9097,67.7911,2012,unlv,1424
1415,17.2254,106.85799999999999,89.633,67.0633,2013,unlv,1424
1416,9.20836,107.76799999999999,98.5598,65.445,2014,unlv,1424
1417,6.33005,107.531,101.20100000000001,64.8677,2015,unlv,1424
1418,4.95784,103.134,98.1761,72.997,2016,unlv,1424
1419,-7.258030000000001,98.1489,105.40700000000001,68.2244,2017,unlv,1424
1420,6.51797,111.74700000000001,105.229,72.3123,2018,unlv,1424
1421,-0.15519000000000002,105.96,106.115,67.4201,2019,unlv,1424
1422,8.29847,104.609,96.3101,61.8183,2002,college of charleston,1158
1423,2.8675900000000003,102.821,99.9538,66.7468,2003,college of charleston,1158
1424,3.82559,104.979,101.15299999999999,68.064,2004,college of charleston,1158
1425,-0.310384,100.757,101.068,67.5395,2005,college of charleston,1158
1426,-1.9578900000000001,99.4448,101.40299999999999,67.4718,2006,college of charleston,1158
1427,4.243180000000001,103.654,99.4107,64.8943,2007,college of charleston,1158
1428,-0.8682799999999999,106.285,107.15299999999999,65.1032,2008,college of charleston,1158
1429,0.889763,108.522,107.632,65.5913,2009,college of charleston,1158
1430,1.3299,108.105,106.775,67.8921,2010,college of charleston,1158
1431,9.79663,112.969,103.17200000000001,66.0496,2011,college of charleston,1158
1432,0.8203719999999999,102.15899999999999,101.339,65.6661,2012,college of charleston,1158
1433,1.12116,101.339,100.21799999999999,62.5016,2013,college of charleston,1158
1434,-2.96444,97.5975,100.56200000000001,60.9389,2014,college of charleston,1158
1435,-9.2249,95.7532,104.978,60.5047,2015,college of charleston,1158
1436,4.29825,98.3595,94.0612,63.7571,2016,college of charleston,1158
1437,7.509119999999999,105.854,98.3449,64.1382,2017,college of charleston,1158
1438,4.73418,109.887,105.15299999999999,64.6463,2018,college of charleston,1158
1439,8.25275,103.736,95.4836,72.273,2002,fresno st.,1201
1440,5.83418,105.12200000000001,99.2881,65.8013,2003,fresno st.,1201
1441,7.06035,106.165,99.1044,59.0863,2004,fresno st.,1201
1442,0.0293666,101.51700000000001,101.48700000000001,69.0779,2005,fresno st.,1201
1443,3.1794599999999997,105.625,102.446,68.8011,2006,fresno st.,1201
1444,6.29936,101.59299999999999,95.2932,68.2425,2007,fresno st.,1201
1445,-2.76459,98.7465,101.51100000000001,65.9625,2008,fresno st.,1201
1446,-3.5591800000000005,99.4418,103.001,65.78,2009,fresno st.,1201
1447,1.04415,99.8386,98.7944,65.0062,2010,fresno st.,1201
1448,-0.47929099999999997,101.412,101.891,66.0048,2011,fresno st.,1201
1449,-1.51175,101.289,102.801,61.1196,2012,fresno st.,1201
1450,6.6675699999999996,100.477,93.809,59.8684,2013,fresno st.,1201
1451,4.40466,110.052,105.647,65.4486,2014,fresno st.,1201
1452,-2.61587,102.4,105.016,64.6189,2015,fresno st.,1201
1453,6.69862,107.084,100.385,68.9375,2016,fresno st.,1201
1454,5.91186,104.855,98.9428,68.2824,2017,fresno st.,1201
1455,10.1991,110.083,99.8844,66.5742,2018,fresno st.,1201
1456,9.68874,108.34200000000001,98.6537,67.7956,2019,fresno st.,1201
1457,7.91547,108.662,100.74600000000001,64.4614,2002,uc irvine,1414
1458,3.9539999999999997,103.64,99.6859,65.5636,2003,uc irvine,1414
1459,-4.373,101.14,105.51299999999999,61.8833,2004,uc irvine,1414
1460,-2.1144,102.57600000000001,104.69,64.9311,2005,uc irvine,1414
1461,3.46843,109.816,106.348,61.2763,2006,uc irvine,1414
1462,-1.4627,99.4662,100.929,63.9165,2007,uc irvine,1414
1463,0.6755939999999999,104.184,103.508,62.2486,2008,uc irvine,1414
1464,-4.18623,103.823,108.009,61.9322,2009,uc irvine,1414
1465,-8.4123,100.721,109.133,62.9977,2010,uc irvine,1414
1466,-4.26169,102.046,106.30799999999999,70.2437,2011,uc irvine,1414
1467,-7.004339999999999,97.0184,104.023,68.4144,2012,uc irvine,1414
1468,3.22569,101.965,98.7393,63.8434,2013,uc irvine,1414
1469,8.55438,103.834,95.2797,62.9618,2014,uc irvine,1414
1470,6.85898,105.818,98.9592,63.3775,2015,uc irvine,1414
1471,8.4958,106.321,97.8252,67.0223,2016,uc irvine,1414
1472,1.86172,100.956,99.0942,66.3524,2017,uc irvine,1414
1473,2.4958099999999996,100.538,98.0426,66.8883,2018,uc irvine,1414
1474,9.46882,106.73,97.2616,65.1511,2019,uc irvine,1414
1475,7.646669999999999,108.09700000000001,100.45,69.0307,2002,vanderbilt,1435
1476,7.1167300000000004,103.93299999999999,96.816,69.4221,2003,vanderbilt,1435
1477,18.9602,112.729,93.7684,65.74,2004,vanderbilt,1435
1478,15.6852,111.455,95.7701,65.6977,2005,vanderbilt,1435
1479,12.7119,114.03200000000001,101.32,61.2232,2006,vanderbilt,1435
1480,13.6783,114.98200000000001,101.303,66.2076,2007,vanderbilt,1435
1481,13.5159,112.598,99.0821,67.6816,2008,vanderbilt,1435
1482,10.0034,107.28399999999999,97.281,64.5743,2009,vanderbilt,1435
1483,17.5253,113.609,96.0838,68.4945,2010,vanderbilt,1435
1484,17.437,115.206,97.7687,66.882,2011,vanderbilt,1435
1485,20.3275,114.775,94.4476,63.9958,2012,vanderbilt,1435
1486,6.8193,102.51,95.6906,58.97,2013,vanderbilt,1435
1487,5.11822,103.545,98.4272,62.1623,2014,vanderbilt,1435
1488,14.0696,114.28200000000001,100.212,62.5421,2015,vanderbilt,1435
1489,19.9195,114.458,94.5381,67.7217,2016,vanderbilt,1435
1490,16.2376,112.303,96.065,65.5596,2017,vanderbilt,1435
1491,8.07789,115.59700000000001,107.51899999999999,65.7884,2018,vanderbilt,1435
1492,0.819325,102.11200000000001,101.292,67.1671,2019,vanderbilt,1435
1493,7.63583,110.626,102.991,66.0411,2002,new mexico,1307
1494,-1.8726200000000002,107.787,109.66,65.7337,2003,new mexico,1307
1495,4.52278,110.031,105.509,61.8953,2004,new mexico,1307
1496,15.6566,114.069,98.4124,65.5042,2005,new mexico,1307
1497,5.362080000000001,105.34100000000001,99.9793,59.8576,2006,new mexico,1307
1498,1.98806,110.382,108.39399999999999,64.7834,2007,new mexico,1307
1499,17.3867,111.412,94.0257,63.9418,2008,new mexico,1307
1500,15.4413,112.208,96.7668,63.3909,2009,new mexico,1307
1501,17.3849,114.14200000000001,96.7568,67.1887,2010,new mexico,1307
1502,15.0649,111.132,96.0676,65.2898,2011,new mexico,1307
1503,19.9522,110.405,90.4523,65.0743,2012,new mexico,1307
1504,20.7068,110.537,89.8302,63.1277,2013,new mexico,1307
1505,17.5475,113.78200000000001,96.2346,64.7417,2014,new mexico,1307
1506,3.09797,101.279,98.1807,61.7894,2015,new mexico,1307
1507,4.91296,108.209,103.296,70.8727,2016,new mexico,1307
1508,3.26532,106.387,103.12200000000001,68.7435,2017,new mexico,1307
1509,6.6573899999999995,113.68700000000001,107.029,71.2869,2018,new mexico,1307
1510,-1.59502,104.02799999999999,105.62299999999999,72.7249,2019,new mexico,1307
1511,7.56393,109.39200000000001,101.82799999999999,67.6846,2002,purdue,1345
1512,15.962,106.758,90.7963,69.1792,2003,purdue,1345
1513,11.1933,104.185,92.9921,62.8526,2004,purdue,1345
1514,4.15447,105.94,101.785,63.4447,2005,purdue,1345
1515,0.738118,102.005,101.26700000000001,65.0736,2006,purdue,1345
1516,17.5977,110.368,92.7698,66.1644,2007,purdue,1345
